stimulus_number,stim_fn,question,answer_choice_1,answer_choice_2
11763,2017-12-0470_11763.jpg,question,yes,no
11764,2017-12-0473_11764.jpg,question,yes,no
11765,2017-12-0478_11765.jpg,question,yes,no
11766,2017-12-0479_11766.jpg,question,yes,no
11767,2017-12-0480_11767.jpg,question,yes,no
11768,2017-12-0481_11768.jpg,question,yes,no
11769,2017-12-0482_11769.jpg,question,yes,no
11770,2017-12-0483_11770.jpg,question,yes,no
11771,2017-12-0484_11771.jpg,question,yes,no
11772,2017-12-0485_11772.jpg,question,yes,no
11773,2017-12-0486_11773.jpg,question,yes,no
11774,2017-12-0489_11774.jpg,question,yes,no
11775,2017-12-0490_11775.jpg,question,yes,no
11776,2017-12-0491_11776.jpg,question,yes,no
11777,2017-12-0493_11777.jpg,question,yes,no
11778,2017-12-0496_11778.jpg,question,yes,no
11779,2017-12-0497_11779.jpg,question,yes,no
11780,2017-12-0499_11780.jpg,question,yes,no
11781,2017-12-0501_11781.jpg,question,yes,no
11782,2017-12-0502_11782.jpg,question,yes,no
11783,2017-12-0505_11783.jpg,question,yes,no
11784,2017-12-0508_11784.jpg,question,yes,no
11785,2017-12-0511_11785.jpg,question,yes,no
11786,2017-12-0513_11786.jpg,question,yes,no
11787,2017-12-0515_11787.jpg,question,yes,no
11788,2017-12-0518_11788.jpg,question,yes,no
11789,2017-12-0520_11789.jpg,question,yes,no
11790,2017-12-0522_11790.jpg,question,yes,no
11791,2017-12-0525_11791.jpg,question,yes,no
11792,2017-12-0528_11792.jpg,question,yes,no
11793,2017-12-0530_11793.jpg,question,yes,no
11794,2017-12-0532_11794.jpg,question,yes,no
11795,2017-12-0533_11795.jpg,question,yes,no
11796,2017-12-0534_11796.jpg,question,yes,no
11797,2017-12-0535_11797.jpg,question,yes,no
11798,2017-12-0536_11798.jpg,question,yes,no
11799,2017-12-0539_11799.jpg,question,yes,no
11800,2017-12-0543_11800.jpg,question,yes,no
11801,2017-12-0545_11801.jpg,question,yes,no
11802,2017-12-0548_11802.jpg,question,yes,no
11803,2017-12-0550_11803.jpg,question,yes,no
11804,2017-12-0551_11804.jpg,question,yes,no
11805,2017-12-0552_11805.jpg,question,yes,no
11806,2017-12-0553_11806.jpg,question,yes,no
11807,2017-12-0554_11807.jpg,question,yes,no
11808,2017-12-0555_11808.jpg,question,yes,no
11809,2017-12-0556_11809.jpg,question,yes,no
11810,2017-12-0557_11810.jpg,question,yes,no
11811,2017-12-0560_11811.jpg,question,yes,no
11812,2017-12-0561_11812.jpg,question,yes,no
11813,2017-12-0563_11813.jpg,question,yes,no
11814,2017-12-0565_11814.jpg,question,yes,no
11815,2017-12-0566_11815.jpg,question,yes,no
11816,2017-12-0567_11816.jpg,question,yes,no
11817,2017-12-0568_11817.jpg,question,yes,no
11818,2017-12-0569_11818.jpg,question,yes,no
11819,2017-12-0572_11819.jpg,question,yes,no
11820,2017-12-0573_11820.jpg,question,yes,no
11821,2017-12-0575_11821.jpg,question,yes,no
11822,2017-12-0578_11822.jpg,question,yes,no
11823,2017-12-0580_11823.jpg,question,yes,no
11824,2017-12-0581_11824.jpg,question,yes,no
11825,2017-12-0582_11825.jpg,question,yes,no
11826,2017-12-0583_11826.jpg,question,yes,no
11827,2017-12-0584_11827.jpg,question,yes,no
11828,2017-12-0585_11828.jpg,question,yes,no
11829,2017-12-0589_11829.jpg,question,yes,no
11830,2017-12-0590_11830.jpg,question,yes,no
11831,2017-12-0591_11831.jpg,question,yes,no
11832,2017-12-0593_11832.jpg,question,yes,no
11833,2017-12-0594_11833.jpg,question,yes,no
11834,2017-12-0596_11834.jpg,question,yes,no
11835,2017-12-0599_11835.jpg,question,yes,no
11836,2018-01-0000_11836.jpg,question,yes,no
11837,2018-01-0005_11837.jpg,question,yes,no
11838,2018-01-0007_11838.jpg,question,yes,no
11839,2018-01-0009_11839.jpg,question,yes,no
11840,2018-01-0011_11840.jpg,question,yes,no
11841,2018-01-0013_11841.jpg,question,yes,no
11842,2018-01-0017_11842.jpg,question,yes,no
11843,2018-01-0018_11843.jpg,question,yes,no
11844,2018-01-0022_11844.jpg,question,yes,no
11845,2018-01-0025_11845.jpg,question,yes,no
11846,2018-01-0027_11846.jpg,question,yes,no
11847,2018-01-0031_11847.jpg,question,yes,no
11848,2018-01-0032_11848.jpg,question,yes,no
11849,2018-01-0036_11849.jpg,question,yes,no
11850,2018-01-0037_11850.jpg,question,yes,no
11851,2018-01-0039_11851.jpg,question,yes,no
11852,2018-01-0046_11852.jpg,question,yes,no
11853,2018-01-0047_11853.jpg,question,yes,no
11854,2018-01-0048_11854.jpg,question,yes,no
11855,2018-01-0051_11855.jpg,question,yes,no
11856,2018-01-0054_11856.jpg,question,yes,no
11857,2018-01-0058_11857.jpg,question,yes,no
11858,2018-01-0059_11858.jpg,question,yes,no
11859,2018-01-0061_11859.jpg,question,yes,no
11860,2018-01-0064_11860.jpg,question,yes,no
11861,2018-01-0068_11861.jpg,question,yes,no
11862,2018-01-0069_11862.jpg,question,yes,no
11863,2018-01-0070_11863.jpg,question,yes,no
11864,2018-01-0078_11864.jpg,question,yes,no
11865,2018-01-0079_11865.jpg,question,yes,no
11866,2018-01-0080_11866.jpg,question,yes,no
11867,2018-01-0081_11867.jpg,question,yes,no
11868,2018-01-0083_11868.jpg,question,yes,no
11869,2018-01-0084_11869.jpg,question,yes,no
11870,2018-01-0093_11870.jpg,question,yes,no
11871,2018-01-0094_11871.jpg,question,yes,no
11872,2018-01-0096_11872.jpg,question,yes,no
11873,2018-01-0101_11873.jpg,question,yes,no
11874,2018-01-0105_11874.jpg,question,yes,no
11875,2018-01-0106_11875.jpg,question,yes,no
11876,2018-01-0107_11876.jpg,question,yes,no
11877,2018-01-0113_11877.jpg,question,yes,no
11878,2018-01-0114_11878.jpg,question,yes,no
11879,2018-01-0119_11879.jpg,question,yes,no
11880,2018-01-0122_11880.jpg,question,yes,no
11881,2018-01-0125_11881.jpg,question,yes,no
11882,2018-01-0126_11882.jpg,question,yes,no
11883,2018-01-0132_11883.jpg,question,yes,no
11884,2018-01-0133_11884.jpg,question,yes,no
11885,2018-01-0134_11885.jpg,question,yes,no
11886,2018-01-0138_11886.jpg,question,yes,no
11887,2018-01-0139_11887.jpg,question,yes,no
11888,2018-01-0143_11888.jpg,question,yes,no
11889,2018-01-0146_11889.jpg,question,yes,no
11890,2018-01-0147_11890.jpg,question,yes,no
11891,2018-01-0151_11891.jpg,question,yes,no
11892,2018-01-0154_11892.jpg,question,yes,no
11893,2018-01-0155_11893.jpg,question,yes,no
11894,2018-01-0156_11894.jpg,question,yes,no
11895,2018-01-0157_11895.jpg,question,yes,no
11896,2018-01-0160_11896.jpg,question,yes,no
11897,2018-01-0167_11897.jpg,question,yes,no
11898,2018-01-0168_11898.jpg,question,yes,no
11899,2018-01-0171_11899.jpg,question,yes,no
11900,2018-01-0173_11900.jpg,question,yes,no
11901,2018-01-0175_11901.jpg,question,yes,no
11902,2018-01-0178_11902.jpg,question,yes,no
11903,2018-01-0179_11903.jpg,question,yes,no
11904,2018-01-0182_11904.jpg,question,yes,no
11905,2018-01-0186_11905.jpg,question,yes,no
11906,2018-01-0188_11906.jpg,question,yes,no
11907,2018-01-0192_11907.jpg,question,yes,no
11908,2018-01-0196_11908.jpg,question,yes,no
11909,2018-01-0199_11909.jpg,question,yes,no
11910,2018-01-0201_11910.jpg,question,yes,no
11911,2018-01-0202_11911.jpg,question,yes,no
11912,2018-01-0203_11912.jpg,question,yes,no
11913,2018-01-0205_11913.jpg,question,yes,no
11914,2018-01-0206_11914.jpg,question,yes,no
11915,2018-01-0208_11915.jpg,question,yes,no
11916,2018-01-0211_11916.jpg,question,yes,no
11917,2018-01-0215_11917.jpg,question,yes,no
11918,2018-01-0218_11918.jpg,question,yes,no
11919,2018-01-0219_11919.jpg,question,yes,no
11920,2018-01-0221_11920.jpg,question,yes,no
11921,2018-01-0222_11921.jpg,question,yes,no
11922,2018-01-0224_11922.jpg,question,yes,no
11923,2018-01-0228_11923.jpg,question,yes,no
11924,2018-01-0231_11924.jpg,question,yes,no
11925,2018-01-0234_11925.jpg,question,yes,no
11926,2018-01-0236_11926.jpg,question,yes,no
11927,2018-01-0239_11927.jpg,question,yes,no
11928,2018-01-0240_11928.jpg,question,yes,no
11929,2018-01-0241_11929.jpg,question,yes,no
11930,2018-01-0243_11930.jpg,question,yes,no
11931,2018-01-0248_11931.jpg,question,yes,no
11932,2018-01-0252_11932.jpg,question,yes,no
11933,2018-01-0254_11933.jpg,question,yes,no
11934,2018-01-0260_11934.jpg,question,yes,no
11935,2018-01-0262_11935.jpg,question,yes,no
11936,2018-01-0264_11936.jpg,question,yes,no
11937,2018-01-0265_11937.jpg,question,yes,no
11938,2018-01-0267_11938.jpg,question,yes,no
11939,2018-01-0270_11939.jpg,question,yes,no
11940,2018-01-0271_11940.jpg,question,yes,no
11941,2018-01-0278_11941.jpg,question,yes,no
11942,2018-01-0279_11942.jpg,question,yes,no
11943,2018-01-0281_11943.jpg,question,yes,no
11944,2018-01-0282_11944.jpg,question,yes,no
11945,2018-01-0288_11945.jpg,question,yes,no
11946,2018-01-0291_11946.jpg,question,yes,no
11947,2018-01-0293_11947.jpg,question,yes,no
11948,2018-01-0294_11948.jpg,question,yes,no
11949,2018-01-0296_11949.jpg,question,yes,no
11950,2018-01-0298_11950.jpg,question,yes,no
11951,2018-01-0304_11951.jpg,question,yes,no
11952,2018-01-0305_11952.jpg,question,yes,no
11953,2018-01-0306_11953.jpg,question,yes,no
11954,2018-01-0308_11954.jpg,question,yes,no
11955,2018-01-0309_11955.jpg,question,yes,no
11956,2018-01-0312_11956.jpg,question,yes,no
11957,2018-01-0316_11957.jpg,question,yes,no
11958,2018-01-0320_11958.jpg,question,yes,no
11959,2018-01-0321_11959.jpg,question,yes,no
11960,2018-01-0322_11960.jpg,question,yes,no
11961,2018-01-0324_11961.jpg,question,yes,no
11962,2018-01-0325_11962.jpg,question,yes,no
11963,2018-01-0327_11963.jpg,question,yes,no
11964,2018-01-0329_11964.jpg,question,yes,no
11965,2018-01-0331_11965.jpg,question,yes,no
11966,2018-01-0334_11966.jpg,question,yes,no
11967,2018-01-0335_11967.jpg,question,yes,no
11968,2018-01-0336_11968.jpg,question,yes,no
11969,2018-01-0338_11969.jpg,question,yes,no
11970,2018-01-0339_11970.jpg,question,yes,no
11971,2018-01-0340_11971.jpg,question,yes,no
11972,2018-01-0343_11972.jpg,question,yes,no
11973,2018-01-0346_11973.jpg,question,yes,no
11974,2018-01-0349_11974.jpg,question,yes,no
11975,2018-01-0350_11975.jpg,question,yes,no
11976,2018-01-0351_11976.jpg,question,yes,no
11977,2018-01-0354_11977.jpg,question,yes,no
11978,2018-01-0356_11978.jpg,question,yes,no
11979,2018-01-0359_11979.jpg,question,yes,no
11980,2018-01-0364_11980.jpg,question,yes,no
11981,2018-01-0367_11981.jpg,question,yes,no
11982,2018-01-0368_11982.jpg,question,yes,no
11983,2018-01-0376_11983.jpg,question,yes,no
11984,2018-01-0379_11984.jpg,question,yes,no
11985,2018-01-0381_11985.jpg,question,yes,no
11986,2018-01-0382_11986.jpg,question,yes,no
11987,2018-01-0383_11987.jpg,question,yes,no
11988,2018-01-0389_11988.jpg,question,yes,no
11989,2018-01-0390_11989.jpg,question,yes,no
11990,2018-01-0392_11990.jpg,question,yes,no
11991,2018-01-0393_11991.jpg,question,yes,no
11992,2018-01-0394_11992.jpg,question,yes,no
11993,2018-01-0396_11993.jpg,question,yes,no
11994,2018-01-0399_11994.jpg,question,yes,no
11995,2018-01-0401_11995.jpg,question,yes,no
11996,2018-01-0402_11996.jpg,question,yes,no
11997,2018-01-0406_11997.jpg,question,yes,no
11998,2018-01-0410_11998.jpg,question,yes,no
11999,2018-01-0411_11999.jpg,question,yes,no
12000,2018-01-0413_12000.jpg,question,yes,no
12001,2018-01-0415_12001.jpg,question,yes,no
12002,2018-01-0422_12002.jpg,question,yes,no
12003,2018-01-0427_12003.jpg,question,yes,no
12004,2018-01-0432_12004.jpg,question,yes,no
12005,2018-01-0433_12005.jpg,question,yes,no
12006,2018-01-0444_12006.jpg,question,yes,no
12007,2018-01-0446_12007.jpg,question,yes,no
12008,2018-01-0452_12008.jpg,question,yes,no
12009,2018-01-0453_12009.jpg,question,yes,no
12010,2018-01-0455_12010.jpg,question,yes,no
12011,2018-01-0456_12011.jpg,question,yes,no
12012,2018-01-0457_12012.jpg,question,yes,no
12013,2018-01-0459_12013.jpg,question,yes,no
12014,2018-01-0461_12014.jpg,question,yes,no
12015,2018-01-0467_12015.jpg,question,yes,no
12016,2018-01-0468_12016.jpg,question,yes,no
12017,2018-01-0470_12017.jpg,question,yes,no
12018,2018-01-0471_12018.jpg,question,yes,no
12019,2018-01-0472_12019.jpg,question,yes,no
12020,2018-01-0473_12020.jpg,question,yes,no
12021,2018-01-0476_12021.jpg,question,yes,no
12022,2018-01-0483_12022.jpg,question,yes,no
12023,2018-01-0484_12023.jpg,question,yes,no
12024,2018-01-0485_12024.jpg,question,yes,no
12025,2018-01-0486_12025.jpg,question,yes,no
12026,2018-01-0487_12026.jpg,question,yes,no
12027,2018-01-0488_12027.jpg,question,yes,no
12028,2018-01-0490_12028.jpg,question,yes,no
12029,2018-01-0491_12029.jpg,question,yes,no
12030,2018-01-0499_12030.jpg,question,yes,no
12031,2018-01-0500_12031.jpg,question,yes,no
12032,2018-01-0505_12032.jpg,question,yes,no
12033,2018-01-0507_12033.jpg,question,yes,no
12034,2018-01-0513_12034.jpg,question,yes,no
12035,2018-01-0514_12035.jpg,question,yes,no
12036,2018-01-0515_12036.jpg,question,yes,no
12037,2018-01-0516_12037.jpg,question,yes,no
12038,2018-01-0520_12038.jpg,question,yes,no
12039,2018-01-0521_12039.jpg,question,yes,no
12040,2018-01-0522_12040.jpg,question,yes,no
12041,2018-01-0524_12041.jpg,question,yes,no
12042,2018-01-0525_12042.jpg,question,yes,no
12043,2018-01-0526_12043.jpg,question,yes,no
12044,2018-01-0528_12044.jpg,question,yes,no
12045,2018-01-0529_12045.jpg,question,yes,no
12046,2018-01-0531_12046.jpg,question,yes,no
12047,2018-01-0533_12047.jpg,question,yes,no
12048,2018-01-0534_12048.jpg,question,yes,no
12049,2018-01-0535_12049.jpg,question,yes,no
12050,2018-01-0536_12050.jpg,question,yes,no
12051,2018-01-0537_12051.jpg,question,yes,no
12052,2018-01-0539_12052.jpg,question,yes,no
12053,2018-01-0541_12053.jpg,question,yes,no
12054,2018-01-0546_12054.jpg,question,yes,no
12055,2018-01-0548_12055.jpg,question,yes,no
12056,2018-01-0551_12056.jpg,question,yes,no
12057,2018-01-0557_12057.jpg,question,yes,no
12058,2018-01-0558_12058.jpg,question,yes,no
12059,2018-01-0561_12059.jpg,question,yes,no
12060,2018-01-0562_12060.jpg,question,yes,no
12061,2018-01-0563_12061.jpg,question,yes,no
12062,2018-01-0566_12062.jpg,question,yes,no
12063,2018-01-0572_12063.jpg,question,yes,no
12064,2018-01-0574_12064.jpg,question,yes,no
12065,2018-01-0578_12065.jpg,question,yes,no
12066,2018-01-0581_12066.jpg,question,yes,no
12067,2018-01-0584_12067.jpg,question,yes,no
12068,2018-01-0586_12068.jpg,question,yes,no
12069,2018-01-0587_12069.jpg,question,yes,no
12070,2018-01-0588_12070.jpg,question,yes,no
12071,2018-01-0589_12071.jpg,question,yes,no
12072,2018-01-0590_12072.jpg,question,yes,no
12073,2018-01-0593_12073.jpg,question,yes,no
12074,2018-01-0596_12074.jpg,question,yes,no
12075,2018-01-0597_12075.jpg,question,yes,no
12076,2018-01-0598_12076.jpg,question,yes,no
12077,2018-01-0600_12077.jpg,question,yes,no
12078,2018-01-0601_12078.jpg,question,yes,no
12079,2018-01-0602_12079.jpg,question,yes,no
12080,2018-01-0606_12080.jpg,question,yes,no
12081,2018-01-0608_12081.jpg,question,yes,no
12082,2018-01-0615_12082.jpg,question,yes,no
12083,2018-01-0617_12083.jpg,question,yes,no
12084,2018-01-0618_12084.jpg,question,yes,no
12085,2018-01-0620_12085.jpg,question,yes,no
12086,2018-01-0621_12086.jpg,question,yes,no
12087,2018-01-0623_12087.jpg,question,yes,no
12088,2018-01-0625_12088.jpg,question,yes,no
12089,2018-01-0628_12089.jpg,question,yes,no
12090,2018-01-0629_12090.jpg,question,yes,no
12091,2018-01-0630_12091.jpg,question,yes,no
12092,2018-01-0633_12092.jpg,question,yes,no
12093,2018-01-0634_12093.jpg,question,yes,no
12094,2018-01-0635_12094.jpg,question,yes,no
12095,2018-01-0637_12095.jpg,question,yes,no
12096,2018-01-0638_12096.jpg,question,yes,no
12097,2018-01-0639_12097.jpg,question,yes,no
12098,2018-01-0642_12098.jpg,question,yes,no
12099,2018-01-0645_12099.jpg,question,yes,no
12100,2018-01-0646_12100.jpg,question,yes,no
12101,2018-02-0000_12101.jpg,question,yes,no
12102,2018-02-0004_12102.jpg,question,yes,no
12103,2018-02-0005_12103.jpg,question,yes,no
12104,2018-02-0006_12104.jpg,question,yes,no
12105,2018-02-0007_12105.jpg,question,yes,no
12106,2018-02-0008_12106.jpg,question,yes,no
12107,2018-02-0010_12107.jpg,question,yes,no
12108,2018-02-0011_12108.jpg,question,yes,no
12109,2018-02-0012_12109.jpg,question,yes,no
12110,2018-02-0021_12110.jpg,question,yes,no
12111,2018-02-0026_12111.jpg,question,yes,no
12112,2018-02-0028_12112.jpg,question,yes,no
12113,2018-02-0030_12113.jpg,question,yes,no
12114,2018-02-0034_12114.jpg,question,yes,no
12115,2018-02-0035_12115.jpg,question,yes,no
12116,2018-02-0036_12116.jpg,question,yes,no
12117,2018-02-0037_12117.jpg,question,yes,no
12118,2018-02-0038_12118.jpg,question,yes,no
12119,2018-02-0039_12119.jpg,question,yes,no
12120,2018-02-0043_12120.jpg,question,yes,no
12121,2018-02-0044_12121.jpg,question,yes,no
12122,2018-02-0046_12122.jpg,question,yes,no
12123,2018-02-0047_12123.jpg,question,yes,no
12124,2018-02-0051_12124.jpg,question,yes,no
12125,2018-02-0060_12125.jpg,question,yes,no
12126,2018-02-0061_12126.jpg,question,yes,no
12127,2018-02-0063_12127.jpg,question,yes,no
12128,2018-02-0066_12128.jpg,question,yes,no
12129,2018-02-0067_12129.jpg,question,yes,no
12130,2018-02-0068_12130.jpg,question,yes,no
12131,2018-02-0071_12131.jpg,question,yes,no
12132,2018-02-0073_12132.jpg,question,yes,no
12133,2018-02-0074_12133.jpg,question,yes,no
12134,2018-02-0077_12134.jpg,question,yes,no
12135,2018-02-0079_12135.jpg,question,yes,no
12136,2018-02-0083_12136.jpg,question,yes,no
12137,2018-02-0084_12137.jpg,question,yes,no
12138,2018-02-0088_12138.jpg,question,yes,no
12139,2018-02-0090_12139.jpg,question,yes,no
12140,2018-02-0092_12140.jpg,question,yes,no
12141,2018-02-0093_12141.jpg,question,yes,no
12142,2018-02-0099_12142.jpg,question,yes,no
12143,2018-02-0100_12143.jpg,question,yes,no
12144,2018-02-0109_12144.jpg,question,yes,no
12145,2018-02-0117_12145.jpg,question,yes,no
12146,2018-02-0119_12146.jpg,question,yes,no
12147,2018-02-0120_12147.jpg,question,yes,no
12148,2018-02-0123_12148.jpg,question,yes,no
12149,2018-02-0125_12149.jpg,question,yes,no
12150,2018-02-0130_12150.jpg,question,yes,no
12151,2018-02-0132_12151.jpg,question,yes,no
12152,2018-02-0133_12152.jpg,question,yes,no
12153,2018-02-0134_12153.jpg,question,yes,no
12154,2018-02-0141_12154.jpg,question,yes,no
12155,2018-02-0142_12155.jpg,question,yes,no
12156,2018-02-0143_12156.jpg,question,yes,no
12157,2018-02-0144_12157.jpg,question,yes,no
12158,2018-02-0145_12158.jpg,question,yes,no
12159,2018-02-0147_12159.jpg,question,yes,no
12160,2018-02-0148_12160.jpg,question,yes,no
12161,2018-02-0149_12161.jpg,question,yes,no
12162,2018-02-0150_12162.jpg,question,yes,no
12163,2018-02-0153_12163.jpg,question,yes,no
12164,2018-02-0155_12164.jpg,question,yes,no
12165,2018-02-0156_12165.jpg,question,yes,no
12166,2018-02-0159_12166.jpg,question,yes,no
12167,2018-02-0160_12167.jpg,question,yes,no
12168,2018-02-0163_12168.jpg,question,yes,no
12169,2018-02-0164_12169.jpg,question,yes,no
12170,2018-02-0166_12170.jpg,question,yes,no
12171,2018-02-0167_12171.jpg,question,yes,no
12172,2018-02-0168_12172.jpg,question,yes,no
12173,2018-02-0169_12173.jpg,question,yes,no
12174,2018-02-0171_12174.jpg,question,yes,no
12175,2018-02-0172_12175.jpg,question,yes,no
12176,2018-02-0173_12176.jpg,question,yes,no
12177,2018-02-0176_12177.jpg,question,yes,no
12178,2018-02-0177_12178.jpg,question,yes,no
12179,2018-02-0178_12179.jpg,question,yes,no
12180,2018-02-0181_12180.jpg,question,yes,no
12181,2018-02-0183_12181.jpg,question,yes,no
12182,2018-02-0184_12182.jpg,question,yes,no
12183,2018-02-0185_12183.jpg,question,yes,no
12184,2018-02-0186_12184.jpg,question,yes,no
12185,2018-02-0188_12185.jpg,question,yes,no
12186,2018-02-0189_12186.jpg,question,yes,no
12187,2018-02-0192_12187.jpg,question,yes,no
12188,2018-02-0199_12188.jpg,question,yes,no
12189,2018-02-0203_12189.jpg,question,yes,no
12190,2018-02-0204_12190.jpg,question,yes,no
12191,2018-02-0205_12191.jpg,question,yes,no
12192,2018-02-0207_12192.jpg,question,yes,no
12193,2018-02-0208_12193.jpg,question,yes,no
12194,2018-02-0210_12194.jpg,question,yes,no
12195,2018-02-0212_12195.jpg,question,yes,no
12196,2018-02-0214_12196.jpg,question,yes,no
12197,2018-02-0216_12197.jpg,question,yes,no
12198,2018-02-0217_12198.jpg,question,yes,no
12199,2018-02-0218_12199.jpg,question,yes,no
12200,2018-02-0219_12200.jpg,question,yes,no
12201,2018-02-0226_12201.jpg,question,yes,no
12202,2018-02-0228_12202.jpg,question,yes,no
12203,2018-02-0233_12203.jpg,question,yes,no
12204,2018-02-0237_12204.jpg,question,yes,no
